Title,Location,Company,Salary,Sponsored,Description
Analytics Manager,"Mumbai, Maharashtra",Jellyfish UK,,Organic,"Experience within the digital marketing industry, preferably
agency-side.
Degree in Computer Science or equivalent preferred.
Possess proven experience with JavaScript, HTML, CSS, SQL. Exposure
to Python/R or other scripting languages highly desired.
Highly experienced working with analytics solutions, ranging from
auditing, implementations, data analysis & insights, presenting to
large audiences and training.
Strong experience with Google Analytics and Google Tag Manager,
both web and apps, is a must.
Has a fluent understanding of Google Analytics 360 Suite, the key
benefits and how to leverage the Google stack to the greatest
advantage of clients.
Has expert knowledge of the Google integrations with products
including (but not limited to) Doubleclick & Big Query.
Strong interpersonal skills and the ability to lead.
Working knowledge of data visualisation products, including Data
Studio.
Strong understanding of Display, PPC and SEO marketing channels
preferred
Deliver projects to tight timescales.
Results focused, with good communication and interpersonal skills
and attention to detail.
Can clearly communicate processes, strategies and general
requirements to both internal and external stakeholders.
Strong analytical skills, with the ability to identify business
questions, analyse data, draw conclusions, and develop actionable
recommendations.
Present to internal and external stakeholders client progress
Ensure that clients have a strategic and technical roadmap to
determine success
Provide support and mentorship for other members of the team.
Actively monitor the happiness of your respective clients via
external surveys
Compose case studies that are distributed on the Jellyfish website
and / or via Google.
Increase knowledge in Google Ad-Tech by passing Doubleclick &
AdWords examinations on a quarterly basis
Work collaboratively with all teams to ensure resources are
effectively shared and overall Analytics & Optimisation team
utilization & revenue targets are met
Ensure client satisfaction and optimal NPS scores for respective
Analytics clients
Find opportunities for the business to cross-sell other services
(especially those running off the Google stack), including conversion
optimization, attribution, etc.
Work closely with the Technical Director to ensure tasks are being
conducted via best practice
Work closely with the Strategic Director to formulate a client
roadmap and gauge profitability
Ensure clients are utilising budgets effectively.
Deliver all projects (including those of the team) on time and on
budget, and is able to keep track of project progress, raise alarm,
etc. when either may not be achieved.
Keep accurate logging of time to ensure clients are billed
consistently.
Provide input into relevant product offering so it’s kept
up-to-date and reflects our position as a market leading analytics
provider.
The Analytics Manager will play a key role in leading a number of
clients. This involves ensuring the quality of deliverables are at a
high standard (be it through your own personal work or via one of the
team globally), actively participating in meetings / presentations
with your respective clients and maintaining the overall success and
profitability of your particular accounts.

You will liaise very closely with a Strategic Director & Technical
Director to ensure the clients have a strategic roadmap and that
deliverables are using best practice. You are responsible for the
success of your respective clients.

You will also be mentoring Analytics Executives and Associates to
ensure they’re learning and developing appropriately."
Manager - Manufacturing Science & Technology,Himachal Pradesh,Abbott Laboratories,,Organic,"Primary Job Function:
1. Provide technical support as a subject matter expert to cross functional teams during product transfer at site as well as problem solving to existing product
Design approaches to identify and resolve production or analytical problems and requirements. Understand technical and regulatory documents to present data clearly and thoroughly in both one-on-one and group meetings with clear and precise graphs/charts/tables and provide written summary reports as appropriate. Interact with groups and share information, participate in team activities.
Supervise technical activities. Lear and share knowledge with colleagues and participate in external and internal scientific presentation opportunities.
Support EPO activities and lead trouble shoot activities in both manufacturing and analytical issues for EPO products.
Be able to guide and control external studies at Contract Research Organizations (CRO) ad Third Party Manufacturers (TPM)."
Data Scientist,"Bengaluru, Karnataka",QubeRoot Analytics,,Organic,"Job Summary
We are looking for a Data Scientist who will support our product and team with insights gained from analysing company data. The ideal candidate is adept at using large data sets to find opportunities for product and process optimization and using models to test the effectiveness of different courses of action. They must have experience using a variety of data mining/data analysis methods, using a variety of data tools, building and implementing models, using/creating algorithms and creating/running simulations. They must have a proven ability to drive business results with their data-based insights. They must be comfortable working with a wide range of stakeholders and functional teams. The right candidate will have a passion for discovering solutions hidden in large data sets and working with stakeholders to improve business outcomes.
Responsibilities and Duties
Mine and analyse data from company databases to drive optimization and improvement of product development, marketing techniques and business strategies.
Assess the effectiveness and accuracy of new data sources and data gathering techniques.
Develop custom data models and algorithms to apply to data sets.
Use predictive modelling to increase and optimize customer experiences, revenue generation, ad targeting and other business outcomes.
Develop company A/B testing framework and test model quality.
Coordinate with different functional teams to implement models and monitor outcomes.
Develop processes and tools to monitor and analyse model performance and data accuracy.
Required Experience, Skills and Qualifications
Strong problem-solving skills with an emphasis on product development.
Experience using statistical computer languages (R, Python, SQL, etc.) to manipulate data and draw insights from large data sets.
Experience working with and creating data architectures.
Knowledge of a variety of machine learning techniques (clustering, decision tree learning, artificial neural networks, etc.) and their real-world advantages/drawbacks.
Knowledge of advanced statistical techniques and concepts (regression, properties of distributions, statistical tests and proper usage, etc.) and experience with applications.
Excellent written and verbal communication skills for coordinating across teams.
A drive to learn and master new technologies and techniques
Desired Profile:
We’re looking for someone with 3-5 years of experience manipulating data sets and building statistical models, has a Bachelor / Master’s in Statistics, Mathematics, Computer Science or another quantitative field, and is familiar with the following software/tools:
Knowledge and experience in statistical and data mining techniques: GLM/Regression, Random Forest, Boosting, Trees, text mining, social network analysis, etc.
Experience querying databases and using statistical computer languages: R, Python, SLQ, etc.
Experience in developing full-fledged websites in Python using Django.
Experience using web services: Redshift, S3, Spark, Digital Ocean, etc.
Experience creating and using advanced machine learning algorithms and statistics: regression, simulation, scenario analysis, modelling, clustering, decision trees, neural networks, etc.
Experience with distributed data/computing tools: Map/Reduce, Hadoop, Hive, Spark, Gurobi, MySQL, etc.
Experience visualizing/presenting data for stakeholders using: Periscope, Business Objects, D3, ggplot, etc.
To pursue an exciting career with us, please email us to careers@quberootanalytics.com"
Data Analyst,India,GivingForce Limited,,Organic,"Data Analyst
We are looking for talented engineers to shape unique, user-centric product experiences. The ideal candidate should have the ability to work with agile teams of developers, designers and customers.
The Job location is Pune, India. The candidate is required to work closely with the development teams in India and the UK.
About GivingForce
GivingForce is a software product company headquartered in London, UK. This software is used by global corporations to engage employees with charitable activities. GivingForce aims at identifying and removing barriers that would otherwise prevent corporations from engaging in corporate responsibility programmes. We have pioneered the development of a system by bringing all giving back activities to one place including volunteering, payroll giving, company matching and corporate donations amongst others. So far we have processed over 1.25 million volunteer hours and 250 million pounds in donations.

Main responsibilities:
Filter and “clean” data by reviewing pre-existing reports to locate and correct code problems
Support initiatives for data integrity and optimisation
Interpret data, analyse results using statistical techniques and help developing reports and analysis
Troubleshoot database environment and reports
Evaluate changes and updates to production systems/databases
Training end-users on new reports and dashboards
Providing technical expertise in data storage structures, data mining, and data cleansing
Identify, analyse, and interpret trends or patterns in complex data sets
Work with management to prioritise business and information needs
Locate and define new process improvement opportunities
Collaborate with other team members and stakeholders
Education and experience:
Degree in Mathematics, Information Management or Statistics, Computer Science, Engineering or a related subject having first-class
5+ years of experience as Data Analyst
The candidate must have the following technical skills:
Proven working experience as a data analyst or business data analyst
Strong analytical skills with the ability to collect, organize, analyze, and disseminate significant amounts of information with attention to detail and accuracy
Technical expertise regarding data models, data mining and segmentation techniques
Strong knowledge of and experience with data analytics and reporting platforms (e.g. Tableau, Looker BI, Power BI or other similar platforms), databases (MySQL, Oracle, SQL Server etc)
Demonstrated experience in handling large data sets and relational databases
Ability to translate technical requirements into non-technical, lay terms
Creative approach to problem-solving with the ability to focus on details while maintaining the “big picture” view
Open for learning new technologies and domain
Strong verbal and written communication skills, analytical skills and the ability to learn quickly
Time management skills and the ability to work under serious deadlines
We offer:
Great learning environment
Flexible work hours
Work from home option
Health Insurance
Opportunity for progression in the firm
Salary no bar for the right candidate
If you’re interested, we look forward to hearing from you!
Please apply or send any questions to careers.india@givingforce.com"
Java Developer,"Bengaluru, Karnataka",Applied Materials Inc.,,Sponsored,"As a Tech lead your primary responsibility will be to participate in the creation of new products and enhancements to existing products from concept to launch as part of a cross functional team. In this role you will utilize your experience to provide Software solutions which involves System understanding of the Product. You will also be required to work with various interfaces to ensure the completeness of the solution.
Key Responsibilities
Execute the design, analysis, or evaluation of assigned projects using sound engineering principles and adhering to business standards, practices, procedures, and product / program requirements
Design & code a variety of complex software features with adequate documentation
Write automation for new/existing features.
Customer Support & troubleshoot/fix a variety of difficult software problems.
Proactively communicate on development status & delays in agreed upon timelines
Interface with global teams for requirements analysis and schedule.
Interface with external customers regarding software issues.
Be willing to travel to onsite locations for Short Term Assignments like Feature Integrations & Version Installations.
Qualification and Requirements
Bachelor's Degree / master’s degree in engineering with Computer Science/Electronics/Electrical background and 3- 6 years of experience
Strong experience in Core Java Technologies (Design Pattern/Multi-threading/Data Structures/Algorithm)
Strong Object Oriented Design & Programming Experience
Exposure to Agile methodologies and tool chain (like JIRA)
Minimum of 3 years’ experience in core product software development
Strong Object Oriented Design & Programming Experience
Professional experience of Core Java Technologies (Design Pattern/Multi-threading/Data Structures/Algorithm)
Exposure to Agile methodologies and tool chain (like JIRA)
Has knowledge of best practices and how own area integrates with others
Applied Materials is committed to diversity in its workforce including Equal Employment Opportunity for Minorities, Females, Protected Veterans and Individuals with Disabilities.
Qualifications
Education:
Bachelor's Degree: Computer Engineering
Skills
Certifications:
Languages:
Years of Experience:
4 - 7 Years
Work Experience:
Additional Information
Travel:
Yes, 20% of the Time
Relocation Eligible:
Yes
Applied Materials is committed to diversity in its workforce including Equal Employment Opportunity for Minorities, Females, Protected Veterans and Individuals with Disabilities."
Senior SQL Data Analyst,"Noida, Uttar Pradesh",DeepR Analytics,,Sponsored,"**We're DeepR Analytics (www.deepranalytics.com), a company based out of Toronto, Canada, that develops algorithmic trading solutions and products primarily focused on merging innovative trading algorithms with recent advances in machine learning algorithms such as deep learning and reinforced learning to automate trading and reap profits. Another major responsibility for this team is to conduct quantitative research on various trading & markets related topics in order to improve our algorithms.
Responsibilities:
You will be part of the Algorithm trading desk, and responsible for quantitative research and data analysis
Quantitative research would involve:
Querying historical high-frequency market data to identify price patterns
Applying numerical analyses to draw insights from real-time financial market data.
Identifying good quantitative trading strategies.
General technical and fundamental capital markets research.
Enhance the firm’s trading activities by reviewing and analyzing trade executions and reconciliations
Prepare performance sheets & reports
**
Perks & Benefits:
Cutting-edge work equipment.
Two-way free transportation
Health Insurance for self & family
Health and wellness benefits
**
Requirements
University degree/college diploma in Computer Science and experience in systems analysis, programming, and database experience with extensive business knowledge
Advanced knowledge of SQL with a minimum of 4 years of experience
Advanced knowledge of Presto for writing queries and procedures
Solid understanding of database design and development methodology, including query optimization
Understanding of relevant and emerging database technologies and tools
Visualization skills using Tableau
Hands-on experience with large scale data warehousing and analytics projects
Experience with implementing AWS services in a variety of distributed computing & enterprise environments.
Strong interest in financial markets
Understanding of market data
Passion for observing markets in real-time
Exceptional attention to detail and desire to understand issues deeply
Some experience in Python, R, is preferred and enthusiasm about learning these languages is required
Strong knowledge of excel
Strong English communication skills
Initiator and good leadership skills
Willing to work in the night shift: 6:30 PM to 3:00 AM
Strong pattern recognition skills, strong memory and attention to detail
Job Type: Full-time
Salary: ₹600,000.00 to ₹1,200,000.00 /year
Experience:
work: 1 year (Required)
total work: 1 year (Required)
Education:
Bachelor's (Required)"
Full Stack Developer,"Chennai, Tamil Nadu",Doodle Creative Media,,Sponsored,"Job Summary
We are looking for a full stack developer to produce scalable software solutions. You’ll be part of a cross-functional team that’s responsible for the full software development life cycle, from conception to deployment.
As a full-stack developer, you should be comfortable around both front-end and back-end coding languages, development frameworks and third-party libraries. You should also be a team player with a knack for visual design and utility.
Responsibilities and Duties
Work with development teams and product managers to ideate software solutions
Design client-side and server-side architecture
Build the front-end of applications through appealing visual design
Develop and manage well-functioning databases and applications
Write effective APIs
Test software to ensure responsiveness and efficiency
Troubleshoot, debug and upgrade software
Create security and data protection settings
Build features and applications with a mobile responsive design
Write technical documentation
Work with data scientists and analysts to improve software
Key Skills
Front-End Development, HTML5, HTML, CSS, CSS3, JavaScript, XML, JQuery, Python, Project Management, Java, Angular, AngularJS, React, ReactJS, Node.js, MySQL, Wordpress, PHP, MongoDB, NGINX, Apache
Required Experience and Qualifications
Proven experience as a full-stack developer or similar role
1-2 years Experience developing desktop and mobile applications
Familiarity with common stacks
Knowledge of multiple front-end languages and libraries
Knowledge of multiple back-end languages
Familiarity with databases
Excellent communication and teamwork skills
Great attention to detail
Organizational skills
An analytical mind
Degree in Computer Science, Statistics or relevant field
Job Type: Full-time
Salary: ₹240,000.00 to ₹360,000.00 /year
Experience:
total work: 1 year (Required)
Education:
Bachelor's (Required)
Work Remotely:
Temporarily due to COVID-19"
Online Python Trainer (Female candidates only),"Chennai, Tamil Nadu",Whitehat Education Technology Pvt. Ltd.,,Sponsored,"Job Summary
WhiteHat Jr was created to solve the #1 gap in the global school system today.
Today, in the computer age, less than 1% of schools teach coding in early childhood. Result, a major gap in the requirements of the new world and our children’s skills.
WhiteHat Jr prepares kids & teenagers 6-18 for this new world. Kids learn the fundamentals of coding--logic, structure, sequence and algorithmic thinking--to generate creative outcomes eg animations and apps
Coding Experience Required (Python is a plus)
**
Job description :
Love Working with students? You've found your dream job.
Earn more than Rs 30,000 per month immediately.
Teach Online: Flexible Work Hours & Location.
Get Coding Expert Certification
You'll teach students aged 15-18 coding (algorithms, data structure)
All classes are taught live 1:1 online. Choose your own location and timing but please be available 4-9 p.m. daily and on weekends to maximize your earnings.
**
Responsibilities and Duties
Coding experience is required. Python knowledge is good to have.
WhiteHat Jr provides curriculum and digital platform and trains you free as a Certified Coding Expert
Pre-Requisites Passion for Teaching Kids aged 15-18. High Speed Internet, Modern Laptop/PC with Microphone and Camera
Fluency in English is a must
Get Certification from Discovery and Google Alumni
Qualifications and Skills
College Degree in Computer, Math, Science Fields preferred. Freshers can also apply.
Teacher, Work from Home, Online Tutor, Teaching, Home Tutor, coding teacher, computer teacher, home teacher, kids teacher
Degrees: B.tech, M.tech, BCA, MCA, BE, ME
Coding Experience Required.
Job Types: Full-time, Part-time, Contract, Work from Home
Benefits
Salary: ₹30,000.00 to ₹50,000.00 /Month
Job Types: Full-time, Part-time, Contract, Commission, Volunteer, Fresher
Salary: ₹30,000.00 to ₹50,000.00 /month
Education:
Bachelor's (Required)
Language:
English (Required)
Benefits:
Flexible work hours
Selection rounds:
Technical Interview
HR Interview
Industry:
Education & Instruction"
Online Python Trainer (Female candidates only),"Chennai, Tamil Nadu",Whitehat Education Technology Pvt. Ltd.,,Sponsored,"Job Summary
WhiteHat Jr was created to solve the #1 gap in the global school system today.
Today, in the computer age, less than 1% of schools teach coding in early childhood. Result, a major gap in the requirements of the new world and our children’s skills.
WhiteHat Jr prepares kids & teenagers 6-18 for this new world. Kids learn the fundamentals of coding--logic, structure, sequence and algorithmic thinking--to generate creative outcomes eg animations and apps
Coding Experience Required (Python is a plus)
**
Job description :
Love Working with students? You've found your dream job.
Earn more than Rs 30,000 per month immediately.
Teach Online: Flexible Work Hours & Location.
Get Coding Expert Certification
You'll teach students aged 15-18 coding (algorithms, data structure)
All classes are taught live 1:1 online. Choose your own location and timing but please be available 4-9 p.m. daily and on weekends to maximize your earnings.
**
Responsibilities and Duties
Coding experience is required. Python knowledge is good to have.
WhiteHat Jr provides curriculum and digital platform and trains you free as a Certified Coding Expert
Pre-Requisites Passion for Teaching Kids aged 15-18. High Speed Internet, Modern Laptop/PC with Microphone and Camera
Fluency in English is a must
Get Certification from Discovery and Google Alumni
Qualifications and Skills
College Degree in Computer, Math, Science Fields preferred. Freshers can also apply.
Teacher, Work from Home, Online Tutor, Teaching, Home Tutor, coding teacher, computer teacher, home teacher, kids teacher
Degrees: B.tech, M.tech, BCA, MCA, BE, ME
Coding Experience Required.
Job Types: Full-time, Part-time, Contract, Work from Home
Benefits
Salary: ₹30,000.00 to ₹50,000.00 /Month
Job Types: Full-time, Part-time, Contract, Commission, Volunteer, Fresher
Salary: ₹30,000.00 to ₹50,000.00 /month
Education:
Bachelor's (Required)
Language:
English (Required)
Benefits:
Flexible work hours
Selection rounds:
Technical Interview
HR Interview
Industry:
Education & Instruction"
Artificial Intelligence Developer,"Chennai, Tamil Nadu",Trigyn Technologies Limited,,Sponsored,"Trigyn has a contractual opportunity for a Artificial Intelligence Developer. This position is based at our office Chennai / Mumbai / Pune.
Job Description:
Perform feasibility and impact analysis, architecture design and development of tools using advanced technologies.
Produce various documentations required as part of implementation.
Ability to meet the timelines set by the support center on the change requests raised.
Support migration plan and procedures.
Prepare Unit test scripts and execute as required.
Design and build web services to integrate Oracle PeopleSoft with third party systems in real time.
Develop custom reports and analytics, dashboards for the various business requirements.
Expected outputs and deliverables:
Deliver the newly developed tools and provide support for these tools.
Provide maintenance and support for the system and execute any change requests as required.
Help in peer review and document the test results in the in-house tools.
Deliver design and development of the enhancements raised by the business.
Develop custom reports for the various business requirements.
Implement customizations that come out from the fit-gap exercise.
Consolidate and Package release deliverables.
Design test cases and test scripts under own direction, mapping back to pre-determined criteria, recording and reporting outcomes.
Academic qualifications:
Bachelor’s degree or equivalent Certification in Computer science, Information Technology or related fields a requirement.
Experience:
Minimum of 3 years of functionally related professional experience in software development is required.
Experience of Data Science, Business Analytics, Predictive Analytics, NLP, Machine Learning and Cognitive Computing is required
Experience of programming languages Like R, Python, MySQL, NodeJS is required
Experience developing new applications within an agile environment preferred
Experience of supporting migration plans and procedures is required
Demonstrated experience of defining system test conditions; design test cases and test scripts is required
Demonstrable relevant knowledge to design and build web services in real time preferred.
Knowledge of data base systems is required
Language:
English is required;
Working knowledge of another language would be an asset
TRIGYN TECHNOLOGIES is a multinational IT services company with resources deployed in 25 countries. TRIGYN is an ISO 9001:2015, ISO 27001:2013 (ISMS) and CMMI Level 5 certified company. Trigyn has offices in United States, Canada, Germany Switzerland and India.
Job Type: Full-time
Salary: ₹700,000.00 to ₹1,000,000.00 /year
Experience:
Machine Learning: 2 years (Required)
Artificial Intelligence: 3 years (Required)"
[ServiceNow developer] Software Engineer,Maharashtra,Telstra,,Sponsored,"Ready to join one of the world’s largest Telecommunication providers working on some of the best technologies in the market?
World Class organizations are driven by a sense of purpose... Our purpose is to create a brilliant connected future for everyone! Our ambition is to enrich lives and power commerce. It's why we're constantly finding better ways to serve our customers and why we're building new ways to support our clients doing business.
Who we are?
Telstra is Australia's leading telecommunications and information services company employing over 37,000 staff, being the most well-known brand in the technology and communications industry.
We offer a full range of services and compete in all telecommunications markets throughout Australia, providing more than 9.6 million Australian fixed line and 12.2 million mobile services.
Looking for: ServiceNow Developer + Integration
Key Accountabilities
Administering the ServiceNow instances including managing the overall security of the platform, configuring Service Level Agreements (SLAs), developing workflows, business rules, UI pages, UI actions, UI policies, ACLs, catalog items and updates of all other existing solutions requiring revisions
Develop 3rd Party application/System integration with ServiceNow
Develop the customized portal web pages in ServiceNow
Supporting the design and development of requirements for the CMDB with automated processes for gathering and populating CMDB data
Developing a variety of application types on the ServiceNow platform from basic apps based on templates through fully customised applications
Build reusable components (update sets, applications, etc.) that can be leveraged by multiple business in the ServiceNow ecosystem
Integrating Service-Now with other Applications using Web-Services APIs e.g. REST and Microservices
Perform risk assessments and testing of periodic ServiceNow product upgrades to ensure ongoing stability of the platform
Qualifications/experiences
3+ years of experience in supporting and development of domain separated ServiceNow platform and has passion for software development along with DevOps exposure.
Bachelor’s/Master's degree in Computer Science or related discipline.
Proficiency in JavaScript, JSON, AJAX, CSS, XHTML and XML.
Administration of the ServiceNow instances including the modification of CMS, workflows, business rules, UI actions, UI policies, ACLs, dictionary, catalog items and updates of all other existing solutions requiring revisions.
Build self-service portal for end users that complies with an industry standard.
Expertise in advanced ServiceNow development activities in Domain Separated environment including Scripted REST, Service Portal, Jelly, Processors, UI Pages, UI Macros, etc.
Exceptional debugging, testing, and problem solving skills.
Ability to develop integrations to third party systems/applications (such as LDAP, Active Directory, APIGEE, Single Sign On, CRM, JIRA) using web services and other integration method.
Experience in custom application development in Servicenow platform.
Experience working within an agile SDLC environment, utilizing scrum-based projects and user stories to define and work development tasks.
Creation and customization of the core applications such as Incident, Problem, Change and Service Catalog in ServiceNow.
Comprehensive knowledge of large organisation operating models and associated business practices
What can we offer you?
In return for all your hard work within this role, you will be given exposure to a wide variety of career pathways within Telstra, with plenty of scope for learning and development.
Working for the most successful Telco Company also brings with it some great benefits, including:
Working with the Specialists in the APAC Region who provide support and mentoring, Substantial discounts on a range of Telstra products, Financial benefits such as Telstra Share Options, Great Salary Packaging Options and discounts on various retail, health and fitness and entertainment areas.
Excellent work/life balance that allows you to have an excellent divide of personal needs and work commitments and performance bonuses*. Check out our website for more information and testimonials from our Employees."
Full Stack Engineer,"Bengaluru, Karnataka",PayPal,,Sponsored,"As a part of Identity@PayPal, you will:
BSEE, CS + 2 yrs or a Master's in Computer Science
Have strong foundational knowledge in Object-Oriented Design Principles, Data Structures, Algorithms, SQL/NoSQL, Operating Systems, and Software Engineering.
Be ready to adapt to a fast changing environment and be willing to learn multiple technologies like Java, SQL, node.js, Javascript and many more.
Understand or be keen to learn about Web Services, REST API development and design, GraphQL etc.
Build new experiences, improve existing products, and develop distributed systems powering the world’s largest e-commerce and payments websites at a scale few companies can match.
Job_Description_Summary: Identity Platform team is at the forefront of changing the fabric of modern authentication by delivering a modern, secure, extensible authentication platform which allows PayPal users to securely authenticate to any application, using any authentication method and on any device. This platform processes millions of login requests each day, enabling PayPal and its partners to rapidly innovate on new payment scenarios and enable new experiences. There are several opportunities in the fast growing and highly energetic engineering team. As an Identity Engineer in our development team, you will be responsible for the design, development and quality delivery of the platform web services and infrastructure.
Who we are: Fueled by a fundamental belief that having access to financial services creates opportunity, PayPal (NASDAQ: PYPL) is committed to democratizing financial services and empowering people and businesses to join and thrive in the global economy. Our open digital payments platform gives PayPal’s 286 million active account holders the confidence to connect and transact in new and powerful ways, whether they are online, on a mobile device, in an app, or in person. Through a combination of technological innovation and strategic partnerships, PayPal creates better ways to manage and move money, and offers choice and flexibility when sending payments, paying or getting paid. Available in more than 200 markets around the world, the PayPal platform, including Braintree, Venmo and Xoom enables consumers and merchants to receive money in more than 100 currencies, withdraw funds in 56 currencies and hold balances in their PayPal accounts in 25 currencies.
We're a purpose-driven company whose beliefs are the foundation for how we conduct business every day. We hold ourselves to our One Team Behaviors which demand that we hold the highest ethical standards, to empower an open and diverse workplace, and strive to treat everyone who is touched by our business with dignity and respect. Our employees challenge the status quo, ask questions, and find solutions. We want to break down barriers to financial empowerment. Join us as we change the way the world defines financial freedom.
PayPal provides equal employment opportunity (EEO) to all persons regardless of age, color, national origin, citizenship status, physical or mental disability, race, religion, creed, gender, sex, pregnancy, sexual orientation, gender identity and/or expression, genetic information, marital status, status with regard to public assistance, veteran status, or any other characteristic protected by federal, state or local law. In addition, PayPal will provide reasonable accommodations for qualified individuals with disabilities."
Web software engineer,"Malad, Mumbai, Maharashtra",Ambab,,Organic,"(Experience 2-3 years)
Technical
Mumbai
Job Type: Full-time
What will you do (Job Description)?
As a Software Engineer you will be responsible,
Code, develop and design features for new and existing application(s) as per the requirements
Work in a team to deliver across the entire app life cycle, requirement gathering, design, build, deploy, test and support
Continuously discover, evaluate, and implement new technologies to maximize development efficiency
Bug fixing, Optimizations, scaling, performance enhancements
What do we look for (Required Skills)?
Solid foundation in computer science with strong competency in data structures and software design
Exposure to any web technology. (PHP/Python/Ruby/Erlang etc)
Hands on experience with Version control tools SVN or (preferably Git)
Understanding of Networking, Operating Systems, Databases
Curiosity to work with front-end (ReactJS, JQuery, HTML & CSS) and appreciation for aesthetics. (We take pride in our software only if people can use it)
Good communication skills. Putting your thoughts through to other stakeholders in a cohesive manner is not a problem for you.
Good to Have
Insight into the inner workings of the Web. Hands-on with REST APIs / APIs, Proxies, HTTP, DNS, Queuing & Scheduling.
Hands-on Experience using Design Patterns
Hands on experience on Laravel or NodeJS(ExpressJS)
Experience in using *nix systems like GNU/Linux & Mac OS X.
Experience in a startup environment
Experience with IaaS clouds like AWS/Google Cloud, Azure, OpenStack etc"
Data Analytics Engineers,"Salem, Tamil Nadu",Dattendriya Data Science Solutions,,Organic,"Required Skills :
R, Python
Specific Data Science/ Machine Learning Experience would be a plus
Experience in some of these would set you apart: Q/ SQL/ JavaScript/ D3/ DC/ R-Shiny
Must be willing to learn in-house Cohort building framework

We seek self-driven and passionate individuals for the following positions. The candidate must have a minimum Graduate degree such as BE / B.Tech / MCA degree along with some programming experience. We would also welcome bright B.Sc / M.Sc candidates specialized in Physics / Maths / Computer Science with some exposure to programming."
Junior Python Web developer,"Kochi, Kerala",Antcolony Technologies Pvt Ltd,,Organic,"As a junior Django developer, you’ll be working on these two order management systems, adding new features and maintaining existing ones. You’ll have the opportunity to work in lots of different parts of the development stack, from customer-facing front ends to admin backends and server deployments.
JOB Requirement
· Bachelor degree or higher in Computer Science and related field
· In depth understanding of data structure and algorithms
· Familiar with at least one server side scripting language such as Python and PHP
· Intermediate -Level knowledge of object oriented programming
· Experience with frontend technologies (HTML,CSS,Java Script)
JOB Descriptions
· Develop friendly web services using both django and Java script/HTML/CSS
· Build new features and fix bugs
· Optimization of application for maximum speed and scalability
· Implementation of security and data protection
· write high quality clean maintainable code using engineering best practices(unit testing, source control, continuous integration, automation, design patterns)
· collaborate with other team members and product managers to build new products with web technologies
Job Type: Full-time
Salary: ₹250,000.00 to ₹350,000.00 /year
Experience:
work: 1 year (Preferred)
total work: 1 year (Preferred)
Python: 1 year (Preferred)
Education:
Bachelor's (Preferred)
Work Remotely:
No"
Chief Data Science officer,"Mumbai, Maharashtra",RedLotus,,Organic,"Responsibilities:
Responsible for areas such as data quality, data governance, master data management, information strategy, data science, and business analytics.
Understand data attributes, testing hypothesis and develop database, warehouse/data mart to meet business requirement.
Automate and streamline the processes to maximize integration, effectiveness and efficiency.
Build the capabilities of the team and help define the frameworks for the research.
Work with various key stakeholders and senior managers and provide strategic input to multiple business groups and teams.
Requirements:
MSc/PhD in Statistics, Engineering, Computer Science, Mathematics, Machine Learning or other technical field
15+ years’ experience in data related roles
Excellent analytical and problem-solving skills
Excellent communication skills and business acumen
Excellent project management skills
Familiar with analytic tooling, including data base technologies, programming frameworks, development languages, and prototyping tools.
Good command in written and spoken English"
Senior Software Development Engineer,"Pune, Maharashtra",MasterCard,,Organic,"The Franchise & Legal Solutions team is integral to MasterCard's vision for fighting fraud and is responsible for building and maintaining services & applications for merchant rule management, customer data event management, privacy, and law.
This team operates in an agile software development methodology and most of the tools are Java based
The Sr. Engineer, Software Engineering role will be a key contributor to major system enhancements and new software development
This role will be responsible for the design, development, and implementation of the full end to end solution
Have you designed, developed, and implemented a new application?
Do you want to be part of a collaborative environment?

Role
Fluent in one or two languages (with a focus on Java 8, Angular 2+), strong ability to design in OOA/OOD
Participate in the end to end delivery of key features and functions for major system enhancements
Design and develop high quality, secure, salable software solutions based on technical requirements specifications and design artifacts within expected time and budget
Perform functional and performance testing of solutions
Ensure code is easily maintainable and tracked in version control system
Participate in architectural decisions and product road-mapping
Research, create and evaluate technical solution alternatives for the business needs

All About You
Bachelor's degree in Computer Science, Computer Engineering or Technology related field or equivalent work experience
Must be proficient in JAVA 8, RESTful web services
Must have experience with Jenkins
Proficiency in PL/SQL, UNIX Scripting, PRO C will be necessary is nice to have
Additional experience working with large data volumes, multi-threaded concurrent development, and performance tuning is preferred
High energy, can-do attitude, strong desire to succeed
Strong Analytical and communication (written and verbal) skills
Mastercard is an inclusive Equal Employment Opportunity employer that considers applicants without regard to gender, gender identity, sexual orientation, race, ethnicity, disabled or veteran status, or any other characteristic protected by law.
If you require accommodations or assistance to complete the online application process, please contact reasonable.accommodation@mastercard.com and identify the type of accommodation or assistance you are requesting. Do not include any medical or health information in this email. The Reasonable Accommodations team will respond to your email promptly."
